CLUE,ANS,POS
Ethiopian capital ,addis ababa,1
Like no other ,unique,1
One who propitiates by concessions ,appeaser,2
"Gas, O ",oxygen,10
Between Triassic and Cretaceous ,jurassic,1
Capture (slang) ,nab,10
Madness ,insanity,1
Latticework to support plants ,trellis,1
Relating to love ,romantic,2
Insanity ,madness,1
Room at the bottom ,basement,1
Examine (quickly) ,scan,2
Dairy product ,cheese,2
"Flourish, do well ",prosper,1
Mr Punch's dog ,toby,1
Head of abbey ,abbot,1
Material for pottery ,clay,1
Treat cruelly ,oppress,9
Large ocean fish ,marlin,11
Snare; carriage ,trap,2
Strong drive for success ,ambition,1
