CLUE,ANS,POS,FOUND IN
Helical shape ,spiral,4,Spiral staircase
Not often come across ,scarce,5,Scarce experience
Causing death ,lethal,6,Lethal substance
Sure ,certain,3,Certainly
Things to be done ,agenda,3,To-do list items: Remaining tasks on the agenda
Spooky ,eerie,3,Eerie silence
Loud harsh cry as of parrot or chicken ,squawk,8,Squawk (for a parrot)
An up-slope ,ascent,13,Hillside ascent
Hoist; wading bird ,crane,7,"Cranes (tall, graceful birds with long legs and necks that can be found in both freshwater and marshland habitats while foraging for food)"
Useful thing,asset,12,Essential asset
Representations or reflections ,images,2,"Social awareness campaigns: Organizations might use various forms of media to portray and raise awareness about the issue of hunger through heart-wrenching images, stories, and statistics."
Not favoured by chance ,unlucky,15,Unlucky situation
Extra-terrestrials ,aliens,7,Foreign aliens
Later on ,after,5,Thereafter
Place or set apart ,isolate,3,Isolated space
Sufficiently ,adequately,13,Adequately provided
Stone worker ,mason,1,Masons
"Eg, arras, Gobelin ",tapestry,1,Textile artwork: Tapestry
