CLUE,ANS,POS
Old sailors' dance,hornpipe,3
Something seldom seen ,rarity,4
High-quality tea ,darjeeling,4
"Amount, aggregate ",sum,10
Mischievous fairy ,pixie,2
Room ,chamber,2
Least powerful ,weakest,1
"Canted, angled ",tilted,9
Civilian soldiery ,militia,1
Great Greek author of the Odyssey ,homer,1
Grill for outdoor cooking ,barbecue,1
Large marsupial ,kangaroo,1
Out of the ordinary ,unusual,2
Smell ,reek,6
Prison accommodation,cell,1
Make compulsory ,mandate,1
Song from an opera ,aria,1
The Red Planet ,mars,1
