CLUE,ANS,POS,FOUND IN
Indicate assent ,nod,45,Accord Nod
Arch used in croquet ,hoop,1,Hoopla
Standard of perfection ,ideal,2,Idealized
"Fake, sham ",pseudo,18,Pseudo (as in pseudoevent)
Model ,pattern,17,Idealized pattern
Curative mineral spring ,spa,1,Spa water
Hereditary molecule ,gene,1,DNA (Deoxyribonucleic acid - carries genetic information from parents to offspring)
Short journey to carry a message ,errand,1,Errands
Syncopated music style ,ragtime,7,Ragtime syncopation
System of words ,language,5,Phonemic system (sounds that form the language's phonology)
