CLUE,ANS,POS,FOUND IN
"""Dutch"" tree",elm,4,"Elm (similarity in spelling to ""the Netherlands"" (""de elft"") when pronounced with a regional accent)"
Small particular part,detail,10,Niche detail
Long-winded ,prolix,6,Prolix discourse
The art of growing ornamental dwarfed plants ,bonsai,1,Bonsai cultivation
Baby frogs ,tadpoles,1,Tadpoles - young amphibians in the larval stage before metamorphosis into adults.
Level a charge against ,accuse,1,Falsely accused
Prickling sensation ,tingle,7,Skin tingle
Of figures ,numerical,1,"A numerical value, such as a whole number or decimal"
Of regions around the North Pole ,arctic,1,Arctic Circle
Spread; improvise (jazz) ,jam,19,Informal jam sessions
Chair of the monarch ,throne,2,Throneroom
Admission ,entry,7,Entry acceptance letter
Sea between Italy and former Yugoslavia ,adriatic,1,Adriatic Gulf
