CLUE,ANS,POS,FOUND IN
"Linchpin, principle support ",mainstay,9,Mainstay (principle supporting)
Claw ,talon,5,Talon (related to birds of prey)
Bite and grind food in the mouth,chew,2,Chewing
Heart rate ,pulse,7,"Pulse (rate at which your heart beats, often measured in beats per minute)"
Sailing boat ,yacht,10,Sailing yacht
Banquets or celebratory days ,feasts,2,Grand feasts
Very thin paper ,tissue,2,"Tissue: Refers to both the fragile, thin material used for various purposes as well as an organ in mammals that can be prone to atrophy if undernourished."
Underground chapel ,crypt,15,Crypt-like gathering space
Automation ,robot,3,Robotic revolution
District of the Gironde ,m,1,Nouvelle-Aquitaine region (overarching administrative area)
Indian melody ,raga,2,Sargam - The syllables used as a guide when singing Indian ragas (melodies).
Sticky substance ,goo,3,Gooey
Contract of insurance ,policy,2,Insurance policy
(Account) sum received ,credit,16,Account credits
American university ,harvard,8,Founded in 1636 as Harvard College
Speak to the residence ,address,1,Address inquired about
Classical dance ,ballet,1,Balletic grace
Manifest; obvious ,evident,7,Indisputably evident
