CLUE,ANS,POS,FOUND IN
Vast age ,eon,5,Aeons in existence
Fianc?(e) - proposed ,intended,4,Intended significant other
Cheap and poorly made ,shoddy,12,Shoddy product
Concern or curiosity ,interest,2,Interested
Young geese ,goslings,10,Pintail goslings (if referring specifically to pintail geese)
Air-filled bag ,balloon,1,Balloon pouch
Peak (of cap); be very full ,brim,2,Brimming
Roman goddess ,venus,7,Venus Genetrix (Julius Caesar's ancestral goddess)
Ovine animal-keeper ,shepherd,8,Lambing shepherd
Hold spellbound ,enthral,2,Enthralling
Richard . . . . . . composer of 'The Flying Dutchman' and 'Lohengrin' ,wagner,1,"The list of words associated with 'left hungry' does not apply to him, but here are the terms related to Richard Wagner:"
Metal joint,weld,1,Welded seam
