CLUE,ANS,POS,FOUND IN
Moll Flanders author ,defoe,2,"**Historical Context**: Published in 1722, ""Moll Flanders"" came at a time when Defoe was already an established writer with various works to his credit, including political pamphlets and the famous 'Robinson Crusoe'."
Small close-knit group,clique,1,Clique 
Queen of fairies ,titania,1,"Oberon's consort (referring to Titania, the queen in ""A Midsummer Night's Dream"")"
His touch turned to gold ,midas,1,Midas-like ability
Escaped or avoided ,evaded,9,Evaded detection
Quick look ,glance,1,Glance - A quick or casual look at something.
Push roughly ,jostle,6,Jostle abruptly
Bird of prey ,raptor,3,Extensive knowledge of raptor species around the world which provides a broad spectrum for interpreting crossword clues related to these birds.
They're born between August 23 and September 22 ,virgos,15,"Mercury Rulers (Virgos are ruled by Mercury, which might include others who identify with the planet’s symbolism and energy during this period)"
Branch of study of the physical world ,science,8,Fluid Dynamics (the science of liquids and gases in motion)
