CLUE,ANS,POS
Lady with guests,hostess,1
Driver of carriage ,coachman,1
Form of Buddhism ,zen,4
Large spade ,shovel,1
Was untruthful ,lied,1
Perform exceptionally ,excel,1
State of southwest US ,arizona,1
Made a Sir ,knighted,1
Oesophagus ,gullet,3
Shockingly unacceptable ,disgraceful,4
Short poem with 14 lines ,sonnet,2
Fellow worker ,colleague,1
Bird of prey ,owl,5
Bushy-tailed rodent ,squirrel,3
Advise strongly ,exhort,9
Unravel ,disentangle,5
Talisman ,amulet,1
Ill-suited ,unfit,15
"Barely, hardly ",scarcely,7
Major world religion ,islam,2
Uprising ,rebellion,1
Thin mortar for filling building joints etc,grout,16
eg Pooh ,bear,1
