CLUE,ANS,POS
One who believes there is no god,atheist,1
Analgesic drug ,codeine,7
Bird kept for eggs and meat ,fowl,3
"'Refrain from, stop (6)' ",desist,4
Repugnant,odious,6
Monarch ,queen,2
"They're from Limassol, say ",cypriots,1
Gifts,donations,2
"Sea-god, son of Poseidon ",triton,2
Broadcaster ,newsreader,5
Rubbish dropped ,litter,12
Give satisfaction ,please,1
Blunt and candid,plain-spoken,20
Person unknown ,stranger,1
Highly improper ,scandalous,6
Tiny mountain on the lawn? ,molehill,15
Unexpected failure or error ,glitch,9
Grinding tooth ,molar,1
Electricity point ,socket,3
Dance originating in Cuba ,rumba,1
Part of finger ,nail,3
Metal fixing pin ,rivet,1
Oration,speech,1
Togetherness ,unity,1
"Juicy stone-fruit, orange-pink when ripe ",apricot,1
Reinstate ,restore,1
Cessation of hostilities to allow peace talks ,truce,2
Normal ,usual,6
