CLUE,ANS,POS,FOUND IN
Formerly capital of Nigeria ,lagos,1,Lagos (before the official capital was moved to Abuja in 1991)
Access ,entry,13,Pathway to entry
Printing error ,typo,2,Typographical mistake
Musical instrument like a small guitar ,mandolin,3,Octave mandolin: Similar to the mandolin but slightly larger and usually with eight metal frets rather than goatskin or plastic.
Demand firmly ,insist,1,Insistently requesting
Underground passage ,tunnel,2,Tunnel network
Devilment or roguishness ,mischief,8,Cheeky mischief
Throb ,ache,9,Throbbling headache: A common colloquial way to describe intense and regular pain often felt behind or around the eyes.
Regular habit ,ritual,14,Familiar ritual
"Notions, thoughts ",ideas,1,Ideas: A series of concepts or mental images that come together in one's mind.
Rising warm air ,thermal,1,Ascending thermal currents
Scottish residence of the British sovereign,balmoral,2,Note that Balmoral has been associated with royalty but not specifically linked to the Scottish monarchy's seat.
One receiving medical care ,patient,1,Patient-in-care
Loud cry of a bull ,bellow,5,Thunderous bellow
"Handle, run ",manage,1,Manage effectively
