CLUE,ANS,POS
Watch - intellect ,mind,2
Breathed audibly and deeply ,sighed,2
Spoof ,hoax,15
"Orson, film director ",welles,1
Self-government in local matters ,home rule,5
Scale for shoe fasteners ,laces,13
Something provoking a response ,stimulus,1
Immature form of insect ,larva,2
Nightclothes,pyjamas,7
Feral ,wild,1
Boy attendants ,pages,1
Sweetheart ,darling,4
Painful ,sore,5
Bubbles ,foam,1
Appealing to emotion rather than actuality ,sentimental,1
Long seat with back and arms ,settee,7
Baby swan ,cygnet,1
Set of clothes,outfit,2
Surprise greatly or daze ,stun,16
