CLUE,ANS,POS
Nerve cells ,neurons,1
Curl ,ringlet,9
Counting device ,abacus,1
Achieve victory ,triumph,1
Rubbish ,junk,8
Colourant,dye,2
Fatuous ,inane,4
Thrift ,economy,16
Horizontal surfaces inside,floors,5
Exemption from a rule ,dispensation,3
Disapproval ,criticism,4
Charging with an offence ,accusing,1
Cruel dictator,despot,6
Item of cutlery ,spoon,3
Mischievous fairies ,elves,6
Make smaller or fewer ,lessen,5
Declaration ,assertion,4
Revoke,rescind,4
Strict; severe,stern,13
Fodder store ,silo,3
Knight's title ,sir,1
String ,twine,7
Plant disease ,blight,1
"'Ship, carrying crude oil say (6)' ",tanker,1
Talon,claw,1
Irrational fear ,phobia,1
Moisten ,dampen,2
Bete noir,anathema,9
Criminal deception ,fraud,41
Argued (about),disputed,2
"Exaggerated, over-emotional ",melodramatic,1
Deliberate isolation of different groups ,segregation,1
Box-like container that slides ,drawer,20
Pulled ,tugged,2
