CLUE,ANS,POS
South American cud-chewing animals ,llamas,2
Drawings showing how things work ,diagrams,1
US Department of Defense ,pentagon,1
They send unwanted emails in bulk ,spammers,1
Coal miners ,colliers,2
In a happy mood ,cheerful,7
Gain by work ,earn,1
Tiny particles ,atoms,1
Branch of mathematics ,arithmetic,1
Bell tower ,belfry,4
"Arrogant pride, from the Greek ",hubris,1
"Alleviates, relieves ",eases,2
Universe ,cosmos,1
Taboo ,banned,2
Magical or medicinal potion ,elixir,1
Continent ,asia,2
Wash ,bathe,10
Top for bottle or eye protector ,lid,3
Limiting (a supply) ,rationing,1
Unpleasant coldness ,chill,1
