CLUE,ANS,POS
Proportion of one thing to another ,ratio,1
Sesame Street character -- patron saint of sailors ,elmo,1
Large property ,estate,1
Hamlet's mother ,gertrude,1
Heavenly,celestial,19
Loose casual trousers,slacks,4
Living ,alive,1
Gross mistake,blunder,1
Kinship between women ,sisterhood,2
Criminal deception,fraud,3
"Wild, unruly ",turbulent,17
Local dignitary ,mayor,10
Not guilty ,innocent,6
Support; in return ,back,5
Branch of knowledge dealing with material resources ,economics,1
Nominate ,appoint,1
