CLUE,ANS,POS,FOUND IN
Eastern ,oriental,1,Orientalist
Die away ,dwindle,4,Dwindle over time
Soup spoon ,ladle,1,Broth ladle
Speak contemptuously or drink informally ,scoff,4,Scoffing
Use a razor ,shave,1,Shave with precision
Taking a picture of ,imaging,17,Imaging devotee
Grime; rock music style ,grunge,19,"Grunge aesthetic (representing the grimy, raw side of rock music)"
Vote in ,elect,3,Electoral roll
Broken pieces ,fragments,1,Shattered fragments
Slight advantage,edge,1,Marginal edge
Expose ,unearth,9,Unearthed
Somewhat rough (sea),choppy,3,Choppy sea
"Praised, lauded ",extolled,12,Extolled by peers or superiors
