CLUE,ANS,POS
Norwegian city ,oslo,1
Non-professional ,amateur,1
Arachnid ,spider,1
Porous substance to absorb liquid ,sponge,5
United States ,america,1
Thin and easily torn ,flimsy,12
Recount ,narrate,5
Unsafe through neglect,derelict,2
"Flip, coin or pancake say ",toss,5
"Annelid worm, used in medicine of old",leech,5
Cancel out,nullify,9
Slender ,thin,1
Occurrence ,event,1
Greek tragedian ,aeschylus,1
Birthplace of Jesus,bethlehem,1
A synthetic fabric ,nylon,2
Turkish dynasty or long cushioned seat ,ottoman,1
Police officer,inspector,15
Plant seeds ,sow,1
"Length of time, or a full stop ",period,15
Measuring stick ,ruler,1
All of one's assets -- 5-door car ,estate,12
"Pillager, plunderer ",raider,2
Handsome young man of Greek mythology ,apollo,2
Attack by many parasites ,infestation,1
Men who are mighty in battle ,warriors,1
Apprehension ,dread,7
Light shoe,flip-flop,3
