CLUE,ANS,POS,FOUND IN
US Department of Defense ,pentagon,4,Pentagon headquarters
Underground chapel ,crypt,1,Crypt Chapel
Net for fishing at sea ,trawl,6,Trawl net
Prolonged public dispute,controversy,5,Unresolved controversy
Gain by work ,earn,1,Earning
Of the third rank or stage ,tertiary,5,Tertiary status
Picture ,photo,3,Photograph
Top for bottle or eye protector ,lid,2,Lid (for sealing and covering the top of a container similar to a bottle)
Wallpaper remover ,scraper,10,Putty knife or scraper
Unpleasant coldness ,chill,1,Chilliness
