CLUE,ANS,POS,FOUND IN
Small close-knit group,clique,8,Neighborhood clique
Motherly,maternal,12,Maternal instincts
Wireless ,radio,3,RF (Radio Frequency) communication
His touch turned to gold ,midas,9,Midas touch metaprompt
Put out; topic ,issue,28,"Louise Erdrich: ""The Round House"" (Native American experience and justice issues)"
Quantity of medicine ,dosage,11,Dosage formulation
"British landscape and seascape painter, d.1851 ",turner,14,"John Ruskin (art critic and philanthropist, greatly admired Turner's work)"
Quick way to meet a new partner?,speed dating,2,Speed dating events
Estrange ,alienate,1,Alienated
"Good enough, acceptable ",adequate,4,Adequate quality
Branch of study of the physical world ,science,2,Natural Science
Find - Scott's ship,discovery,20,Ship of discovery under Scot
"Long, narrow hilltop ranges ",ridges,9,Dolerite ridges
Idolise ,worship,2,Worshiped
Put or forced out ,ousted,9,Ousted from position
Unwanted plant ,weed,2,Weeds
Relative three generations earlier ,great-grandmother,2,Great-grandfather or great-grandmother
