CLUE,ANS,POS,FOUND IN
Triangle with two sides of equal length ,isosceles,1,Isosceles triangle: A triangle that has at least two sides of equal length.
Once more ,again,3,Against all odds
Single piece of sand etc,grain,1,Fine grains
Contort ,twist,1,Twisted
Diminutive animal doctor ,vet,1,Pediatric veterinarian
Excessively instructive ,didactic,12,Excessively didactic
Annuls an act ,repeals,8,Repeals (if referring to a legislative context)
Sign up ,enrol,2,Enroll
Of the moon ,lunar,1,Lunar surface
Continuous,unbroken,14,Unbroken sequence
Wanderer ,nomad,1,Nomadic
Relating to the kidneys ,renal,2,Renal artery - A blood vessel that supplies oxygenated blood to the kidneys.
Enfold ,wrap,5,Wrap snugly around
Smooth little stone ,pebble,1,Polished pebble
Very bright red ,scarlet,2,Scarlet shade
Precious stone or mineral ,jewel,18,"Chrysolite (synonym for chrysocolla, a semi-precious stone often used in jewelry)"
