CLUE,ANS,POS
"Prospect, view",vista,5
Social insect ,ant,1
Farm vehicle ,tractor,1
"Courting, romancing ",wooing,1
"Levy, inflict ",impose,1
(Make a) deceptive move,feint,3
Male relation ,uncle,4
Boast ,brag,1
Wartime safety device ,gas mask,1
Giving way ,yielding,20
Of scientists involved in legal investigations,forensic,1
Forgive ,excuse,2
Antelope,impala,3
Sports and pastimes ,games,5
Gift; here ,present,1
Shelter (for ships),haven,6
Large African mammal,hippopotamus,4
Become more rigid,stiffen,1
Chic ,elegant,17
Ball game ,tennis,5
Eye problems causing blurred vision ,cataracts,7
Bird in a cage ,budgie,4
Scope for freedom of action ,latitude,5
Face,visage,1
Church caretaker ,verger,2
Spring back ,bounce,2
Concave - sunken ,hollow,13
"Stage entertainment with sketches, songs and dance ",revue,5
Gourd fruit ,melon,3
