CLUE,ANS,POS,FOUND IN
Excessively talkative person ,windbag,7,Windbag (slang)
Get rid of ,eliminate,2,Eliminate waste
Living being ,animal,6,"Fauna/Flora specimen (depending on context, fauna for animals and flora for plants)"
German playwright,brecht,1,Bertolt Brecht
Pine; protracted ,long-,6,Long-lasting
Barrier; pressure unit ,bar,10,"Damper (as in reducing enthusiasm or effectiveness, metaphorically acting as a barrier)"
Scribbles absent-mindedly ,doodles,15,Abstract doodles
Dog lead ,leash,4,Puppy leash
Greek letter D,delta,1,"Delta (Δ) - The fourth letter in the Greek alphabet commonly used in mathematics, science, and engineering to represent change or difference, as well as a river delta's shape."
(Personification of) the soul ,psyche,14,Psyche's depths
Palladian mansion with gardens in Wiltshire ,stourhead,4,Stourhead Gardens
Good gracious me! ,blimey,7,Blimey!
"... dum and ...dee, characters in Through the Looking Glass",tweedle,1,Tweedledum
Pass through a filter ,strain,3,Strained
New and old parts of the Bible ,testament,3,Pentateuch (Old Testament)
Curb ,rein,13,Reining in
Rough shelter ,dugout,14,Dugout (earthen house)
"Pixie, imp ",elf,19,Enigmatic elfin
Look; nobleman ,peer,1,"Peer (short for peerage, a member of the nobility in Great Britain)"
