CLUE,ANS,POS
Dessert ,sorbet,3
Irish lakes or arms of the sea ,loughs,1
Time period(s) ,days,4
"Put to death or carry out, say plan ",execute,1
Small peach-like fruit ,apricot,2
Severe flood ,deluge,1
Secret plot; clique ,cabal,6
"Detested, loathed ",abhorred,1
Solvers of practical problems using scientific knowledge ,engineers,1
Do away with ,abolish,5
Capacity to become ,potential,1
Greek epic wanderings of Ulysses ,odyssey,1
Rare ,uncommon,5
Underworld ,hell,1
Empty talk ,hot air,9
Sanskrit treatise on the art of love,kama sutra,1
Flat raised land ,plateau,1
Burial chamber ,tomb,1
Riding trousers ,breeches,1
Brazilian tree or its wax ,carnauba,1
"Wheedle, coax ",cajole,3
Composition drawn from various sources - maybe it's cheap ,pastiche,8
Recovery of youth,rejuvenation,1
Myths ,legends,1
Gun ,firearm,2
Folded and filled tortilla ,taco,2
Moon feature ,crater,2
Rebirth in a new body ,reincarnation,1
Bring back into good condition ,rehabilitate,2
