CLUE,ANS,POS,FOUND IN
"Wife of Leofric, an early streaker! ",lady godiva,1,"Lady Godiva - A legend tells that she rode naked through the streets as a form of protest against high taxes imposed by her husband, Leofric, Earl of Mercia"
Period (of enchantment?),spell,6,Spellbound Period
Banknote; beak ,bill,5,"Bill (as in currency bill or an itemized statement from a financial institution, sharing the same ""b"" with 'beak')"
Night attire ,pyjamas,5,Pyjamas (UK spelling for pajamas)
"Cringing, fawning ",servile,11,Servile behavior
"Of skin, yellowish in colour ",sallow,8,Sallow complexion
Taj Mahal city ,agra,5,Agra (where it is located)
Playing card; sailor ,jack,1,"Jack (as in ""jack-of-all-trades,"" also a playing card, slang for a resourceful person often associated with the sea or travels)"
Swimming stroke ,crawl,8,Front crawl (similar to freestyle)
Draw (brows) together ,knit,3,Knitted
In favour of ,pro,1,Pro:
Push lips out as sign of annoyance ,pout,1,Pouting
Cardinal number ,seventeen,17,Seventeen (ten plus seven)
Search ,quest,8,Quest for information
Entrance ,gate,3,Gateway
"Appalling, awful ",dreadful,4,Dreadfully
Young newt ,eft,5,Eft (specifically a young American eft - the juvenile phase of some newt species)
Perimeter of circle ,circumference,1,Circumference (directly related to perimeter)
Verity ,truth,1,Truthfulness
Irish ferry port ,rosslare,2,Rosslare Europort
Grotto ,cave,2,Cavernous (resembling a cave)
Apt or witty remark - in France ,bon mot,11,À bientôt avec un bon mot! (See you soon with a good one!)
Brief moment ,second,6,Split second
