CLUE,ANS,POS
Sway on the brink,teeter,1
Be in accord,agree,1
Hungarian stew ,goulash,1
Breastbone ,sternum,1
Frustrated and foiled ,thwarted,3
Aperture or opportunity ,opening,4
Taking to be the case ,assuming,1
Crown or headband as sign of sovereignty ,diadem,1
The defendant ,accused,1
"Fabric, material ",textile,1
Put up with ,tolerate,2
Slightly drunk ,tipsy,1
Improvement in quality ,enhancement,2
Good enough ,adequate,1
Oily ,greasy,1
A facial twitch ,tic,2
Fragrance,aroma,1
Old ,ancient,4
Appetizers in an Italian meal ,antipasto,1
