CLUE,ANS,POS
Changed from solid to liquid ,melted,2
Openness to change ,adaptability,3
Apertures in the eye ,pupils,2
Arsonist ,pyromaniac,2
Farm vehicle ,tractor,1
Small role for a well-known actor,cameo,1
Disastrous destiny ,doom,2
The Americas ,new world,3
Clasp ,embrace,3
Exult -- make merry ,rejoice,1
Out of breath ,puffing,8
"Profits, incomes ",earnings,1
Turn sharply ,veer,1
Goods being transported ,cargo,2
Do well ,prosper,1
Petition ,request,7
Exceed,surpass,1
"Sharpen, appetite say ",whet,1
