CLUE,ANS,POS,FOUND IN
Rogue - tornado,twister,3,Twister-like gusts
Dignity and assurance of manner ,poise,1,"Poise: Gracefulness in movement or bearing, reflecting self-assurance and dignity."
Suffering of body or mind ,pain,7,In pain
By word of mouth ,oral,2,Oral transmission
"View, judgement ",opinion,19,Informed opinion
French soft cheese ,brie,1,Brie de Meaux
"Small, sharp sliver",splinter,6,Minute splinter
Golf peg ,tee,2,Tee marker
Haulage vehicles ,tractors,6,Carrier tractors
Small piece ,bit,8,Tiny bit
Visualise ,imagine,7,Vividly imagined scene
Fe ,iron,1,Elemental iron
US inventor,edison,1,"Thomas Alva Edison: Known for his invention of the phonograph, electric light bulb, and motion picture camera, among many others."
Strong ,potent,13,"Semantic Network Utilization: She often constructs extensive semantic networks in her mind which link words together based on their meanings and relationships, aiding her recall of potential answers."
