CLUE,ANS,POS
Towards (river's) source ,upstream,1
Persuades with pleasant offer ,entices,1
Sincerely,in good faith,18
Herring's smaller relative,sprat,3
Eaters of a meal ,diners,1
Curls or tendrils ,ringlets,1
Spherical form of carbon ,buckminsterfullerene,3
Conceal ,hide,1
Fireworks,roman candles,5
Pedestrian refuge ,traffic island,16
Autumn; drop ,fall,1
Lacking strength,weak,1
Scribe ,writer,1
"Insubstantial, other-worldly",ethereal,1
Jewish republic ,israel,1
Wizardry,magic,1
Cook in an oven ,bake,1
Equips for war ,arms,1
Not nice,nasty,14
