CLUE,ANS,POS
"Blend, combine ",meld,12
Feudal subject ,serf,1
Fanaticism ,zealotry,1
Opportunity or luck ,chance,3
'I was elsewhere' plea ,alibi,3
Absorbent cloth ,towel,1
"Spanish dish of rice, meat and seafood",paella,1
Empty bombast often found in balloon ,hot air,1
Good at speaking (a foreign language?),fluent,2
Noticed ,spotted,3
Time without end ,infinity,2
Take a case to a higher court for review ,appeal,1
"Start, beginning ",onset,3
Stab with a needle ,prick,2
Despotism ,tyranny,2
Appreciate ,admire,3
Of late ,recently,1
Pose; point of view ,attitude,4
Poison ,toxin,1
Obligation,duty,1
