CLUE,ANS,POS
Farm vehicles ,tractors,1
Employ - undertake - oppose ,take on,1
Crosswise ,transverse,4
Aperture for lock opening ,keyhole,1
Short-legged hound ,beagle,4
Short ,brief,1
Tract of pastureland ,lea,12
Designed to reduce wind resistance,streamlined,2
"Obscure, puzzling ",enigmatic,1
"Serious, solemn ",earnest,7
Geometrical figure ,rhombus,8
Thwart (as once was possible on the green) ,stymie,10
Defeated or hit repeatedly ,beaten,1
Disagreement,dissent,2
"Resounding, ringing ",resonant,6
Male singer ,baritone,2
