CLUE,ANS,POS,FOUND IN
French ferry port ,calais,2,Détroits de Calais
Sudden emotional speech ,outburst,3,Spontaneous outburst
This sauce often goes with fish ,tartar,1,Tartar sauce
Guardian - - ,angel,10,Guardian angel (metaphorical)
First-footing time ,new year,1,New Year's Eve visitor
Barrier lifted when race begins ,starting gate,6,Starting gate unlocked
Stormy ,blustery,10,Blustery conditions
French river,loire,4,La Loire
Dairy drink ,milk shake,7,Soymilk shake
Small acting role; item of jewellery ,cameo,7,Cameo role's cufflinks
Increase by 100%,double,1,Doubled
Senior ,elder,1,Elderly
Access ,entry,18,Absence of entryway
Musical instrument like a small guitar ,mandolin,4,Octave mandolin
Demand firmly ,insist,1,Insistently requesting
Throb ,ache,4,Throbbing headache
Regular habit ,ritual,6,Familiar ritual
Rising warm air ,thermal,2,Thermal updrafts
Scottish residence of the British sovereign,balmoral,1,Balmoral Castle
Loud cry of a bull ,bellow,3,Thundering bellow
