CLUE,ANS,POS,FOUND IN
Remains of tree - puzzle ,stump,5,Stump residue
Monarch ,queen,1,King or Queen (referring to a monarchical ruler)
"They're from Limassol, say ",cypriots,3,Greek Cypriots
Facade ,frontage,14,Aesthetic frontage
Aromatic plant,herb,11,Herbal scent
Religious official ,cleric,7,Rohingya cleric (specifically referring to a leader within the Islamic faith)
Backpacking ,trekking,15,Trekking enthusiast
Give satisfaction ,please,6,Pleased
Person unknown ,stranger,10,Elusive stranger
Grinding tooth ,molar,1,Broken molar
Set in the soil for growth ,planted,1,Seeds planted
Technical kit ,apparatus,12,Specialized apparatus
Part of finger ,nail,1,Nailbed
Reinstate ,restore,1,Restored
