CLUE,ANS,POS
Giddy-minded ,flighty,1
Small rocket engine for spacecraft control ,thruster,1
Animal collection ,zoo,2
Band of colours in a rainbow ,spectrum,2
"Barricade, railing ",barrier,3
Gambling game ,roulette,3
Deep rift,chasm,1
Capable of lasting ,durable,1
Flower arrangement ,bouquet,1
"Dalai . . . ., chief priest and once ruler of Tibet ",lama,1
Monster of Crete,minotaur,1
Side of London associated with Cockneys ,east end,1
"Musical performance, under a lady's window? ",serenade,1
A soft white cheese ,brie,7
Circular frame with spokes,wheel,1
Main part of concert hall ,auditorium,1
Climb ,ascend,1
Charlotte Bronte novel ,jane eyre,1
Plundered ,looted,1
-- Welles ,orson,1
Consume too much ,overeat,13
Adhesive,glue,1
Oriental mushroom; E ikon (anag.) ,enoki,2
Rabbit burrow ,warren,1
