CLUE,ANS,POS
Reproaches ,upbraids,9
Large flat dish ,platter,1
"Plant stems, edible when cooked ",rhubarb,2
Pugilism ,boxing,1
City devastated in World War II ,coventry,6
Allow ,permit,1
"Jolts, jars ",shocks,1
Male deer ,stag,2
Average (but poor),mediocre,4
Catch fire ,ignite,1
Present or easily available ,on hand,1
Repair ,mend,2
Illuminated ,lit,1
Elucidated,clarified,2
Wealthy businessman ,magnate,8
"Disappointment, being thwarted",frustration,1
Constituent of quartz ,silica,1
Jewish salutation ,shalom,1
Seldom ,rarely,2
