CLUE,ANS,POS
Facial hair ,beard,1
Not deciduous ,evergreen,1
Light boat,canoe,5
Group of eight ,octet,6
Furtive ,stealthy,1
Having no idea ,clueless,1
"TV programme giving fake account of events, usually satirical ",mockumentary,3
Under stress ,on edge,6
Crimean port ,yalta,2
Noisy expression of approbation ,applause,1
Water-bearing stratum of permeable rock,aquifer,1
Non-believer ,atheist,1
Foretell ,predict,1
Part of the leg ,calf,1
Modern name for Burma ,myanmar,1
Roof of mouth ,palate,1
Imperial weight ,ounce,8
Steady and unceasing ,constant,3
Taking notice ,attentive,1
Offence ,crime,1
Mixture ,medley,8
Novel by Charlotte Bronte,jane eyre,1
Stored furniture; (US) timber ,lumber,1
Tooth ,molar,1
Hawaiian capital ,honolulu,1
