CLUE,ANS,POS
Picture dyed into the skin ,tattoo,1
Ravine ,canyon,2
Very light gas ,helium,1
Rutland town ,oakham,1
Parasites ,leeches,11
Cab ,taxi,1
Give to a good cause ,donate,1
Endeavours ,attempts,1
Conference participant ,attendee,2
Water pitcher ,ewer,9
Noise caused by electrical interference ,static,3
Small ingenious device ,gadget,1
"Ballroom dance, originally from Germany",waltz,1
Constantly changing ,dynamic,6
Don't take the rubbish ,refuse,1
Unsightly ,ugly,1
Material worn knotted round throat,necktie,4
Cricket fielding position,mid-off,8
Kingdom,monarchy,1
The Garden of Eden ,paradise,1
Oneness,unity,1
