CLUE,ANS,POS
Eucharistic cups ,chalices,1
Fee paid to secure services ,retainer,20
Ravine ,gorge,1
"Apprise, notify ",inform,1
Muggy ,humid,1
Make a flowery speech ,orate,1
Without fixed limits or restrictions,open-ended,3
Rough calculation ,estimate,1
Online document ,web page,20
"Drink, maybe philtre ",potion,1
Star sign ,virgo,6
"Horrified, shocked ",aghast,2
Take a stand against ,oppose,4
Tennis court feature ,net,1
Damage ,harm,1
Egyptian goddess ,isis,1
Interlaced link of hair strands ,braid,2
"Work, run ",operate,1
Desire ,hope,12
"Hurry, haste ",rush,1
"London area, centre of the UK diamond trade",hatton garden,17
Bed of sedimentary rock,stratum,3
"Omar ..., film actor ",sharif,1
One loads and unloads ships,stevedore,1
Revenge ,reprisal,5
Sudden apprehension and fear ,alarm,2
Wrongly understand ,misinterpret,9
"Locomotives, carriages etc",rolling stock,7
Easy - without suffering ,painless,3
Thighbone ,femur,1
