CLUE,ANS,POS,FOUND IN
Ignorant (of) ,unaware,10,Unaware of
Dealer in socks and stockings ,hosier,4,Footwear retailer specializing in hosiery
Large wall painting,mural,1,Grand mural
Ceremony - ritual,rite,1,Sacred rite
Lend an ear ,listen,1,Listen carefully
Made smaller ,reduced,2,Reduced scale
"On a ship, train etc ",aboard,1,Locomotive aboard the vessel
Annulled ,repealed,17,Repealed legislation
"Muse, mull over ",consider,7,Consider with care
Dress ,clothe,4,"Clothes, outfit"
Pigment made from clay and iron oxide ,ochre,3,Red ochre: An earthy red pigment made by processing naturally occurring hydrous iron oxides mixed with clay.
"Surrounding, on all sides - light or temperature ",ambient,5,Cooled by ambient temperatures
Presiding person ,chairman,5,Chairwoman or chairman
Corresponding in size ,proportionate,7,"Similar in scale: Relatively the same size as others, proportionate, comparable"
Look closely at lord ,peer,1,Noble peer
"Incidents, occasions ",events,20,Pivotal events
Remove rind ,peel,1,Peel off layer
"Brain operation, once used to treat mental illness",lobotomy,1,Lobotomy: A surgical procedure that was historically performed to alleviate severe mental disorders but is now widely considered unethical due to its often debilitating effects on patients' lives.
Rear; support ,back,1,Backing up data
Aimlessly floating ,adrift,6,Floating adrift
Broadcast again ,rerun,18,Rerun on schedule
Stopper - Irish port,cork,11,"Corkerhill, a nearby locality that sounds Irish-like"
