CLUE,ANS,POS,FOUND IN
Lose strength,weaken,1,Weakened - losing physical or mental strength.
Set of values ,ethic,8,Ethics
Procedure ,method,1,Methodology
Senior - tree ,elder,1,Elderwood
Orchestral hardware ,instruments,2,Percussion instruments
Profound ,deep,11,Deep understanding
Resembling soil,earthy,1,"Earthy - Smelling or tasting like damp earth, often used to describe foods with rich natural flavors resembling soil."
Done in an obvious way ,overt,10,Overtly
"Southern German state, famous for its beer ",bavaria,1,Bavaria (Bayern)
Straight fringe of hair,bang,16,"Bangs (in some context, refers to straight hair fringing the forehead)"
Dealer in socks and stockings ,hosier,12,Flea Market Vendor (Selling various items including hosiery)
Tragic prince of Elsinore ,hamlet,1,"Hamlet - The title character, known for his tragic storyline and struggle with internal conflicts in Shakespeare's play ""Hamlet."""
Lend an ear ,listen,4,Listening
Pigment made from clay and iron oxide ,ochre,1,"Red ochre - A natural pigment obtained by heating and grinding earthy materials, primarily composed of iron oxide and clay."
Light brown sugar ,demerara,8,Demerara Sugar
Look closely at lord ,peer,18,Peerage (the system of titles in nobility in England and Scotland)
Imitate like tropical bird ,parrot,4,Parroting - Repeating someone else's words verbatim without understanding their meaning.
"Brain operation, once used to treat mental illness",lobotomy,1,Lobotomy - A surgical procedure in which portions of the prefrontal cortex are removed or damaged to alleviate symptoms of severe mental disorders.
Rear; support ,back,1,Backrest - A structure or part of furniture designed to provide comfort and support for one's back while sitting down.
Aimlessly floating ,adrift,13,Floating Pinecones - The woody reproductive structures of pine trees that can sometimes be found adrift on water surfaces or in air due to updrafts.
Broadcast again ,rerun,2,Rerun - A second showing of a television program or other media content.
Sleepwalker ,somnambulist,1,"Somnambulist - A person who walks or performs other activities while asleep, typically referred to as sleepwalking."
