CLUE,ANS,POS,FOUND IN
Culinary herb ,thyme,3,"Thyme: A small, evergreen perennial plant known for its delicate, earthy taste"
Dawn to dusk ,daytime,2,Daytime hours
Underside,bottom,2,Bottom layer
Showing lack of skill in handling delicate situations ,tactless,18,Tactlessness displayed
"Feigns, dissembles ",pretends,8,Pretends indifference
Mongrel - cross,hybrid,2,Hybrid animal
Worry ,fret,10,Fretful state of being
Possibly,maybe,4,Maybe so
Painful heart condition ,angina,1,Angina (chest pain due to reduced blood flow)
Articulate ,eloquent,6,Eloquent discourse
Shaving foam ,lather,1,Lathering agent
Jump suddenly ,leap,1,Abruptly leaping
(Of voice) rough and harsh ,hoarse,14,Hoarse and grating speech
Bizarre -- occasional ,odd,1,Oddly shaped
"Of better quality, like American lake ",superior,1,"Superior Lake: A pristine, high-quality water body in the United States"
Lived ,existed,6,Coexisted
Fill luggage - wolves ,pack,1,Packed wolfly gear
Blacksmith's block,anvil,2,Anvil unused
