CLUE,ANS,POS
One first exploded in 1952 ,h-bomb,1
Fully grown ,mature,1
Fabric made from silky hair of angora goat ,mohair,4
A rugby score ,try,1
Cricket team ,eleven,5
Shouts of approval ,cheers,1
Object of excessive adoration ,idol,1
Impetuous ,rash,1
Opera by Bizet ,carmen,1
Complete outfit - group of musicians,ensemble,2
"Bob -, Blowin' in the Wind singer ",dylan,1
Bar parlour - comfortably placed ,snug,10
Strive - proceed with difficulty,struggle,1
Characteristic of rural life ,rustic,3
