CLUE,ANS,POS
Cease ,stop,1
Home designer ,interior decorator,12
Totally ,utterly,8
Thin and metallic in sound ,tinny,3
Fit out ,equip,3
Christian body noted for social work and bands ,salvation,2
Young swan ,cygnet,2
"Solicitor, for example ",lawyer,2
Stood against a force,resisted,7
Diddly-squat ,zilch,2
"Arranging for continuation of, say, membership ",renewing,1
Abundant in fruit etc ,prolific,17
Impromptu ,unscripted,10
Lorelei ,siren,8
"Unpredictable, temperamental",erratic,3
Of cattle ,bovine,2
Of little weight ,light,1
Small water swirls ,eddies,3
Unmarried man ,bachelor,1
Water bird ,grebe,15
Commercial vehicle ,van,2
Silly ,daft,9
Subject ,topic,1
Bacterium causing sore throats etc ,streptococcus,1
Puffed up with vanity ,pompous,1
