CLUE,ANS,POS,FOUND IN
A long arduous march ,trek,1,Challenging trek
It's thrown in a field event ,javelin,2,Javelin launch
Draught of medicine ,potion,18,Medical potion (metaphorical or historical usage)
Official procedure ,protocol,1,Documented protocols
Underground passage ,tunnel,1,Subterranean tunnel
"Chain, shackle ",fetter,6,Fettered
Roman emperor ,nero,2,Nero Claudius Caesar
"Hot and bothered, rattled",flustered,12,Sweaty and flustered
Memo ,note,6,Informative note
Gentle way to bowl or serve,underarm,8,Delicate underarm serve
Great king of Prussia ,frederick,1,"Frederick II, the enlightened"
Be there ,attend,2,In attendance
Verify -- rein in ,check,3,Checkpoint (figuratively controlling a situation)
Poison ,toxin,6,Life-threatening toxin
