CLUE,ANS,POS,FOUND IN
Analysed ,examined,8,Examined closely
Indonesian dish ,satay,3,"Satay (skewered and grilled meat, usually served with a rich peanut sauce)"
Pencil/cigarette remnant ,stub,6,Tip stubble
Imperial capacity measure,pint,16,Pint pot (historical measure for beer or ale)
Honey producer ,bee,1,Beekeeper
Metal bar ,ingot,14,Metallic ingot before processing
Pioneer scientist ,galileo,4,Galileo Galilei
Doctor's temporary replacement ,locum,1,Locum Tenens
Prepare (material) for publishing ,edit,1,Editing
A cutter and engraver of gems ,lapidary,3,Lapidary expert (one skilled at the art of cutting and polishing precious stones)
Deep cut ,gash,5,Gashed
Regard as likely to happen ,expect,4,Expectant
