CLUE,ANS,POS
Proportion of one thing to another ,ratio,1
Intrepid,audacious,9
Large property ,estate,1
Affection,warmth,3
Heavenly,celestial,2
Gross mistake,blunder,1
Kinship between women ,sisterhood,1
Lacking in excitement ,mundane,7
Local dignitary ,mayor,1
Pass away ,perish,2
Not guilty ,innocent,1
Divine food,manna,2
Without anxiety or responsibilities ,carefree,1
Put back together again ,reassembled,1
Branch of knowledge dealing with material resources ,economics,1
Retail outlet,shop,2
Covert ,stealthy,3
Evident - tangible ,palpable,5
Former name for Sri Lanka ,ceylon,1
Nominate ,appoint,1
Early artilleryman ,cannoneer,2
Quantity of unfinished work ,backlog,1
Bowed string instrument ,viola,2
Fairness ,honesty,7
"Bold, willing to take chance ",daring,1
Walks with an arrogant manner,swaggers,2
Performance of music by a soloist ,recital,3
Nervous ,on edge,9
Varied much prized flower ,orchid,2
Part of an ear,lobe,4
Naive or not guilty ,innocent,1
Move downwards ,descend,2
Blizzard,snowstorm,1
