CLUE,ANS,POS,FOUND IN
Get off a horse,dismount,1,Dismount rider
Surrounded by ,amid,6,Amidst
Resident ,citizen,2,Local citizen
Magical being ,fairy,13,Fairy-like figure
Road tax ,toll,13,Toll fees on specific roads or bridges
Consumed ,ate,1,Eaten
Capital of Rwanda ,kigali,1,"Situated in the central-western region at an altitude of approximately 1,560 meters (5,120 feet), Kigali lies on a plateau overlooking Lake Kivu and is bordered by mountains that contribute to its nickname ""The City in the Mountains."""
Morally right ,ethical,1,Ethically sound
General pardon - international charity ,amnesty,1,Global amnesty for humanitarian relief efforts
Take a chance ,risk,1,Risky opportunity
"A lively sociable person, always up front ",extrovert,2,Extroverted
Coterie ,clique,4,Select clique
Famous diarist ,pepys,1,Samuel Pepys
One of London's airports ,stansted,3,Stansted Airport
Full and complete ,entire,6,Entirely devoted
Cook slowly ,stew,6,Stewing or stew
Is important ,matters,17,Weighty matters
Structure in an apiary,beehive,1,"Beehive: The central structure where bees live, work, and store honey."
Unruffled ,composed,9,Steadfastly composed
Military group ,troop,3,Troops
Jealous emotion - deadly sin,envy,2,Envy: An emotion that arises from wanting what another person has and feeling discontent with one’s own situation due to this longing
Supplicate,pray,6,Prayerful petitioning
