CLUE,ANS,POS,FOUND IN
Turning point ,pivot,5,Pivotal moment
Turnaround,reversal,1,Reversal of fortune
Very hot; making bread ,baking,4,Toasty from the baking process
Close by,adjacent,3,Adjacent to
American Indian people ,nation,1,"Native Americans: The term used collectively to refer to the indigenous peoples residing in North America, including both the First Nations (Canada), Indigenous Peoples (USA), and Alaska Natives."
Paterfamilias ,patriarch,2,Family patriarch
Sure ,certain,5,Certainly agree
Keeping hon. title in retirement ,emeritus,10,Emeritus Grand Dame
Proper; owed ,due,2,Rightfully due
In this time ,now,5,Nowadayer
Dispossess ,deprive,1,Deprive: To take away someone's rights or possessions permanently.
Worry ,fret,7,Fretting over details
