CLUE,ANS,POS
Estate car ,station wagon,1
Intoxicating drink ,alcohol,1
Temporary discharges of workers ,layoffs,1
"Marlon --, US actor ",brando,2
Artist's black material ,charcoal,1
Undoes a knot ,unties,1
Greek aubergine-based dish,moussaka,1
Pat on the back,kudos,1
Pirouette ,revolve,14
Metallic element ,tin,10
Unparalleled ,unique,16
Scandinavian country ,norway,1
Fermented feeding stuff for cattle ,silage,1
Part of the foot ,instep,5
Absolutely horizontal ,level,2
Driving a vehicle ,at the wheel,2
Allotted portion ,share,3
Food intake regime ,diet,1
Lack of rainfall,drought,1
Small children ,tots,8
Adherent of Indian religion ,hindu,1
Martial art ,karate,1
