CLUE,ANS,POS
Small barrels as for beer ,kegs,1
Semi-precious variety of agate,onyx,4
Assembly for discussion ,conference,3
Feel; discernment ,sense,5
Coniferous tree ,larch,7
Puts forward for consideration ,suggests,2
Unique designation in radio communications ,call sign,1
Creator of ceramics ,potter,2
Precipitous ,steep,1
"TV's USS Enterprise, for instance ",starship,1
"Matter or concern, perhaps of the heart ",affair,1
Come to rest -- North Yorkshire market town ,settle,8
Falsehood ,untruth,8
Large indefinite number ,myriad,10
