CLUE,ANS,POS
Prudent ,wise,4
"Caught in position with no escape, like rat ",cornered,10
Concurring ,agreeing,1
Seem or materialise ,appear,1
Large cask,hogshead,8
Defeat ,conquer,3
Second Greek letter ,beta,1
Enemy captive ,prisoner of war,1
Try ,attempt,1
Stay on as if reluctant to leave ,linger,2
Young geese ,goslings,1
Extreme unkindness,cruelty,2
"Region of eastern France, and famous Cross ",lorraine,2
Joined two ends of rope together by weaving ,spliced,7
Inattentive ,careless,4
Collected ,gathered,3
Desecrate ,violate,2
Capital of Cyprus ,nicosia,1
