CLUE,ANS,POS,FOUND IN
Stingy hoarder ,miser,1,Miserly
Thin and metallic in sound ,tinny,5,Tinny resonance
Fit out ,equip,4,Equipped with gear
Christian body noted for social work and bands ,salvation,1,"Salvation Army - Known for its extensive social services, including disaster relief, substance abuse rehabilitation, and support for the homeless"
Hitchcock's speciality ,suspense,3,Suspenseful plots
"Solicitor, for example ",lawyer,4,Lawyer at large
Lorelei ,siren,10,Siren-like attractiveness
"Speak indistinctly, as a drunk might ",slur,1,Slurred speech
Wholly engrossed ,absorbed,1,Completely absorbed
Of little weight ,light,1,Lightweight
Small water swirls ,eddies,15,Miniature eddies
Commercial vehicle ,van,6,Cargo van
Bacterium causing sore throats etc ,streptococcus,1,Streptococcus pyogenes
Get bigger ,grow,5,Growth spurt
Object thrown in field sports ,discus,18,Discus (thrown discus event)
Discharge; give expression to,vent,20,Ventilate opinions: To discuss openly without restraint.
Snow vehicle and heavy hammer ,sledge,12,Sledgehammer
Ought to ,should,6,Should receive
Walk heavily ,stomp,1,Stomping
Funny little teasers,riddles,16,Cleverly crafted riddles
Aid in a crime ,abet,10,Aiding and abetting
Dismal ,drear,3,Dreary
Aid to memory ,mnemonic,1,Mnemonic device
Bigotry ,bias,6,Biased
Intensely angry - dark bluish grey ,livid,7,Livid charcoal
One with no illusions ,realist,1,Realistic
