CLUE,ANS,POS,FOUND IN
Kill by piercing with a spear or sharp pole ,impale,3,Impaled
Ethiopian capital ,addis ababa,1,"Known for its rich history and vibrant urban life, Addis Ababa stands at an elevation of 2355 meters (7726 feet) above sea level, which contributes to its unique climate characteristics influenced by the surrounding highlands"
Like no other ,unique,13,Unique in its own way
"Gas, O ",oxygen,13,Oxygen (in the context of oxy-fuel combustion or as a reactant for certain gases)
Between Triassic and Cretaceous ,jurassic,3,"Jurassic Period: the middle segment of the Mesozoic Era, preceding the Cretaceous period and lasting about 56 million years from approximately 201 to 145 million years ago."
Capture (slang) ,nab,14,Nabbed (informal slang implying capturing something quickly or successfully)
Relating to love ,romantic,1,"Romantic: Pertaining to feelings, expressions, or actions involving deep affection and attachment."
Room at the bottom ,basement,1,Basement dwelling
Tree trained to grow against wall,espalier,4,Espaliered plant
Proposition not self-evident but proved by a chain of reasoning ,theorem,4,"Mathematical theorem (e.g., Pythagorean theorem)"
Material for pottery ,clay,1,Clay (primary raw material)
Immeasurably bad ,abysmal,6,Abysmally inferior
Evening service ,vesper,11,"Vespers (Liturgy of the Hours for Christians, typically in the evening)"
Large ocean fish ,marlin,1,Huge marlin
Ocean ,sea,5,Seawater-like
Irish county and port ,limerick,5,Limerick - Port: Foynes (famous as the departure point of the first scheduled transatlantic flight by an Irish airline in 1919)
Snare; carriage ,trap,1,Catchpole trap (related to snares for trapping animals)
Having a common cultural tradition ,ethnic,8,Ethnic traits
