CLUE,ANS,POS,FOUND IN
Quantity of unfinished work ,backlog,12,Backlog of work
"English poet, d.1998 -- husband of Sylvia Plath ",hughes,1,Ted Hughes
Fervent - down payment ,earnest,14,Eagerly placed earnest money
Pot and drum ,kettle,1,Kettle and bass drum
Family ,kin,1,Kinship
Polish composer of much piano music ,chopin,1,Frédéric Chopin
Film ,movie,6,Movie magic
Part of an ear,lobe,3,Earlobe
Juvenile,teenage,5,Teenager
Tight-fisted person ,miser,3,Miserly
Blizzard,snowstorm,1,Severe snowstorm
