CLUE,ANS,POS
Second-hand ,used,1
Royal mansion ,palace,1
Formed a line ,queued up,11
Shut,closed,1
Petty quarrel ,squabble,5
Hoodlum,gangster,3
Not far away ,nearby,2
Game bird ,grouse,3
Citrus fruit ,lemon,2
Traditional ballad ,folk song,3
Fibre got from goats ,mohair,3
Bacon strip,rasher,1
Deep ravines ,gorges,1
Old Testament prophet ,isaiah,1
Grasp - eggs - car pedal,clutch,3
Stellar system ,galaxy,1
Power to influence ,leverage,10
German tank ,panzer,1
Interrogate ,question,1
Imminent in a menacing way ,looming,1
