CLUE,ANS,POS
One who believes there is no god,atheist,1
Remains of tree - puzzle ,stump,1
Analgesic drug ,codeine,9
"'Refrain from, stop (6)' ",desist,2
Repugnant,odious,12
"They're from Limassol, say ",cypriots,1
Facade ,frontage,4
Gifts,donations,5
Stir (up public opinion?),agitate,1
"Sea-god, son of Poseidon ",triton,1
Backpacking ,trekking,1
Person unknown ,stranger,1
Highly improper ,scandalous,12
Unexpected failure or error ,glitch,2
Set in the soil for growth ,planted,2
Technical kit ,apparatus,5
Dance originating in Cuba ,rumba,1
Part of finger ,nail,1
Metal fixing pin ,rivet,4
Oration,speech,1
Togetherness ,unity,1
"Juicy stone-fruit, orange-pink when ripe ",apricot,1
Reinstate ,restore,1
Cessation of hostilities to allow peace talks ,truce,3
Normal ,usual,10
Wicked giant ,ogre,2
