CLUE,ANS,POS
Deferred payment ,credit,2
"Rubbish, nonsense ",tosh,15
Adult male ,man,1
Not present ,absent,1
A fencing sword ,epee,3
Woody tropical grass ,bamboo,5
Goodbye ,adieu,1
Microscopic organisms ,bacteria,1
Wave rider ,surfer,1
Newt-like amphibian ,salamander,1
Absence of emotion or enthusiasm ,apathy,1
Strong encouragement ,exhortation,10
Slender tubes of pasta ,macaroni,7
Period (of work); incantation ,spell,1
"Harry ......, famous American escapologist ",houdini,1
Papal court ,curia,1
Mildly diverted or entertained ,amused,1
"Escapes, dodges",eludes,1
Grow mature like fruit ,ripen,1
TE Lawrence's milieu?,arabia,6
Person dying for a cause,martyr,1
