CLUE,ANS,POS
Large flat dish ,platter,1
Tome ,book,1
Delicious ,yummy,16
Because -- from the time when ,since,5
One works among trees ,forester,2
Male deer ,stag,1
Catch fire ,ignite,1
Unknown or peculiar ,strange,10
Repair ,mend,3
Aromatic oil,patchouli,8
Impediment,obstacle,1
Prizes or remunerations ,rewards,3
"Not hollow, the same throughout ",solid,1
Elucidated,clarified,10
Wealthy businessman ,magnate,7
Declare ,affirm,1
Soft toffee,fudge,2
Jewish salutation ,shalom,18
Seldom ,rarely,10
