CLUE,ANS,POS
Small tower on a castle ,turret,8
Marsupial ,wallaby,4
Region of South America ,patagonia,16
Woven container ,basket,1
Something owed,debt,1
Easy gallop,canter,1
Warlike ,bellicose,2
Go to live abroad ,emigrate,1
Gather together ,assemble,1
Electronic image ,bitmap,3
Despite the fact that ,although,1
Branch of knowledge ,science,3
Cowshed ,byre,6
Foe ,enemy,1
Minor argument ,spat,5
Flow of air or water ,current,5
Evaluated ,assessed,1
Scottish monster ,nessie,2
Young geese,goslings,1
"Bend, distort ",twist,7
Make longer ,extend,1
Frank ,open,2
Absence of sound ,silence,1
Occasion ,event,5
Series of eight notes in music ,octave,1
