CLUE,ANS,POS
"Honourable, sincere ",honest,4
Spray can ,aerosol,1
'West Side Story' heroine ,maria,1
Unit of resistance ,ohm,1
Female red deer,hind,1
Question ,query,4
A small quarrel ,spat,15
"Is, lives ",exists,1
Allow fresh air to circulate ,ventilate,6
Red gemstone,garnet,2
Improper application ,misuse,2
Sample ,specimen,14
Collision ,impact,5
Scandinavian country ,sweden,4
Craved ,yearned,4
Hazard ,peril,3
Place of execution ,gallows,4
Fatigued ,tired,3
Flightless bird,emu,2
Hollywood award ,oscar,3
Buyer of goods,consumer,1
