CLUE,ANS,POS
"Draw out, evoke",elicit,1
Unit of electrical energy ,kilowatt-hour,4
Russian dictator ,stalin,1
"Apply, employ ",use,1
Car (US) ,auto,4
Lie on surface of water,float,1
"Going on and on, interminable ",endless,3
Alter ,amend,7
Fasteners with threaded shanks ,screws,1
Applaud ,cheer,2
Male fertilising organ of flowering plants ,stamen,2
"With tender, nostalgic or sad feelings ",sentimental,9
Fasten; level game ,tie,2
Tail vertebrae ,coccyx,4
"Informally, an important person - sounds loud ",big shot,1
Winter sport ,skiing,1
Reception room ,salon,15
Simple arithmetic ,addition,1
Accessible to all ,public,2
Fungus used in baking ,yeast,1
Asian country ,india,3
