CLUE,ANS,POS
Middle Eastern dessert ,baklava,1
Worthy or praise ,laudable,3
Oriental ,eastern,2
Book of maps ,atlas,1
Animal ,creature,2
Inhabit ,occupy,1
Groups of eight ,octets,2
Not at home ,away,1
Decorative clasp ,brooch,1
Dickens novel,hard times,9
Not recognized ,unknown,3
Keep in a certain state ,maintain,3
Dealer in humans ,slave trader,2
Inveterate ,habitual,1
Sphere of activity ,domain,2
"Gyrate, reel ",spin,1
Those in the know ,cognoscenti,8
Walked (on) ,trod,1
Layman ,amateur,2
Liable to break easily ,fragile,2
Image to which people are expected to conform,stereotype,12
Flower container,vase,1
(Of music) not in a key ,atonal,1
A horse's feet ,hooves,1
"Inhabit, take up space ",occupy,1
Large bus,double-decker,2
The breastbone ,sternum,1
Lottery ,raffle,1
