CLUE,ANS,POS
Supreme Being ,god,1
Long poems ,epics,1
Wash with clean water,rinse,1
Clown,jester,1
Get away ,escape,1
Established customs ,habits,4
Thrilled ,excited,3
Petty quarrel ,tiff,3
Casual shoes ,sneakers,1
Prison formerly standing on site of the Old Bailey ,newgate,1
Of soldiers and warfare ,military,4
The world considered as a linked community ,global village,1
Naval asset ,warship,4
Lapwing-like bird ,plover,3
Came into sight ,appeared,1
Marine - living in water ,aquatic,1
Abundant in quantity ,copious,1
Small falcon ,merlin,3
Dramatic prince of Denmark ,hamlet,2
Small biting fly ,gnat,15
"Eg, native of Sucre ",bolivian,1
Sermons are preached from it ,pulpit,1
Vocalist ,singer,1
"Undamaged, not broken ",intact,2
Sudden impulse ,whim,1
Picture-house,cinema,1
