CLUE,ANS,POS,FOUND IN
"Peril, risk ",danger,1,Dangerous
Not sloping; apartment ,flat,2,Flat-rate
Graven image or greatly admired person ,idol,4,Idolized person
Sovereign ,ruler,10,Dominant ruler
Organism such as a toadstool ,fungus,20,Coprinopsis atramentaria (common ink cap fungus)
Line of rotation ,axis,3,Twist axis
Neither equilateral nor isosceles ,scalene,1,Scalene triangle
Thespians ,actors,17,Blocking (directing actors on stage)
Mum's mate,dad,1,Dad-like figure
One looks after church and churchyard ,sexton,9,Sexton (chief keeper of churchyard)
Of an empire ,imperial,15,Imperial court
Bury ,inter,1,Interred
Corpses ,bodies,3,Dead bodies
Code of correct conduct ,protocol,11,Transparency protocols
"Pink, increased ",rose,12,Rose petal hue
