CLUE,ANS,POS
Green-fleshed fruit ,avocado,1
Villain ,baddie,5
Fortified wine ,sherry,2
Furthest or highest degree ,extreme,12
Open space (in forest) ,clearing,1
Physical or mental capacity,strength,1
Forthright ,blunt,8
People one doesn't know ,strangers,1
Relating to a form of government with power shared between the centre and the regions ,federal,1
Gas or dust clouds in space ,nebulae,1
"Tennis, football, shot ",volley,5
Widely known and esteemed ,renowned,3
Greasy ,oily,9
Low-lying wetlands ,fens,13
Eventually ,in the long run,17
Come into view,appear,1
Dominion ,empire,2
Theatrical ,dramatic,1
Dungeon ,cell,1
